location,latitude,longitude,pm2_5,pm10,no2,co,so2,o3,timestamp,temperature,humidity,wind_speed,wind_direction,hour,day
Bangalore,12.9716,77.5946,22,55,24,336,22,66,2026-04-06 03:18:08.511399,33,86,4.308121492867308,77,3,6
Visakhapatnam,17.6868,83.2185,20,58,13,397,11,41,2026-04-06 04:18:08.504603,31,40,7.541507626957911,74,4,6
Mumbai,19.076,72.8777,31,60,26,273,12,44,2026-04-06 04:18:08.505601,21,79,8.957885171043534,179,4,6
Delhi,28.7041,77.1025,105,87,24,389,19,64,2026-04-06 04:18:08.506573,27,50,8.414936204705912,211,4,6
Jammu and Kashmir,34.0837,74.7973,48,48,44,321,21,78,2026-04-06 04:18:08.507956,34,46,6.299556408806071,140,4,6
Hyderabad,17.385,78.4867,96,127,23,343,21,65,2026-04-06 04:18:08.509525,35,89,6.136567022956288,251,4,6
Bangalore,12.9716,77.5946,107,126,21,310,3,80,2026-04-06 04:18:08.511393,20,73,3.519086216762454,179,4,6
Visakhapatnam,17.6868,83.2185,49,75,12,119,28,58,2026-04-06 05:18:08.504595,30,66,5.9323070172913015,43,5,6
Mumbai,19.076,72.8777,53,85,14,203,28,68,2026-04-06 05:18:08.505598,30,52,7.579810831015212,177,5,6
Delhi,28.7041,77.1025,99,97,50,219,17,26,2026-04-06 05:18:08.506569,28,54,9.000485039478468,354,5,6
Jammu and Kashmir,34.0837,74.7973,101,120,33,300,8,78,2026-04-06 05:18:08.507953,31,47,2.5260966463870336,137,5,6
Hyderabad,17.385,78.4867,98,124,31,303,19,24,2026-04-06 05:18:08.509521,37,50,2.9360007404212065,227,5,6
Bangalore,12.9716,77.5946,21,100,10,120,24,32,2026-04-06 05:18:08.511386,31,76,2.736316534181287,236,5,6
Visakhapatnam,17.6868,83.2185,83,73,43,249,22,69,2026-04-06 06:18:08.504588,31,59,1.7787249578086313,103,6,6
Mumbai,19.076,72.8777,67,58,31,144,19,16,2026-04-06 06:18:08.505594,24,88,5.952352118987752,54,6,6
Delhi,28.7041,77.1025,28,40,5,247,15,10,2026-04-06 06:18:08.506566,29,87,3.9213721443011247,56,6,6
Jammu and Kashmir,34.0837,74.7973,50,76,31,394,25,61,2026-04-06 06:18:08.507950,39,86,6.131692885555214,104,6,6
Hyderabad,17.385,78.4867,90,139,36,102,4,71,2026-04-06 06:18:08.509516,35,65,7.633168071380126,115,6,6
Bangalore,12.9716,77.5946,29,48,40,335,23,76,2026-04-06 06:18:08.511380,36,83,5.012311601158293,213,6,6
Visakhapatnam,17.6868,83.2185,93,85,10,119,19,32,2026-04-06 07:18:08.504582,21,62,4.235139501134698,319,7,6
Mumbai,19.076,72.8777,55,59,12,252,18,71,2026-04-06 07:18:08.505591,36,43,2.221661285073937,297,7,6
Delhi,28.7041,77.1025,100,115,47,231,21,70,2026-04-06 07:18:08.506563,21,87,6.160439545270254,185,7,6
Jammu and Kashmir,34.0837,74.7973,75,30,37,212,11,27,2026-04-06 07:18:08.507946,21,86,2.20879149338475,319,7,6
Hyderabad,17.385,78.4867,28,118,5,121,17,62,2026-04-06 07:18:08.509506,39,41,7.367391314619162,323,7,6
Bangalore,12.9716,77.5946,118,139,36,306,29,64,2026-04-06 07:18:08.511374,38,42,7.889272199287403,198,7,6
Visakhapatnam,17.6868,83.2185,56,107,10,237,6,45,2026-04-06 08:18:08.504576,21,57,7.240169925638104,179,8,6
Mumbai,19.076,72.8777,105,119,13,123,18,53,2026-04-06 08:18:08.505587,31,50,2.927841633061432,332,8,6
Delhi,28.7041,77.1025,101,144,10,398,4,21,2026-04-06 08:18:08.506558,31,77,8.342911916003963,280,8,6
Jammu and Kashmir,34.0837,74.7973,42,131,26,195,11,35,2026-04-06 08:18:08.507943,31,75,1.9819331070364647,76,8,6
Hyderabad,17.385,78.4867,120,138,6,256,12,16,2026-04-06 08:18:08.509502,35,62,1.525786818528451,85,8,6
Bangalore,12.9716,77.5946,71,61,9,379,18,42,2026-04-06 08:18:08.511369,39,71,2.754012698779687,318,8,6
Visakhapatnam,17.6868,83.2185,107,89,47,158,25,77,2026-04-06 09:18:08.504570,37,60,4.818617003838534,355,9,6
Mumbai,19.076,72.8777,47,39,29,126,20,31,2026-04-06 09:18:08.505582,35,89,9.240975303649147,185,9,6
Delhi,28.7041,77.1025,56,88,50,200,26,35,2026-04-06 09:18:08.506553,21,57,9.963511621496828,338,9,6
Jammu and Kashmir,34.0837,74.7973,108,141,14,139,24,27,2026-04-06 09:18:08.507939,21,77,1.9411977837612693,323,9,6
Hyderabad,17.385,78.4867,23,44,43,138,18,70,2026-04-06 09:18:08.509498,30,72,2.444430394191186,266,9,6
Bangalore,12.9716,77.5946,49,41,33,382,17,72,2026-04-06 09:18:08.511364,34,61,6.567042602174262,178,9,6
Visakhapatnam,17.6868,83.2185,84,122,35,387,11,67,2026-04-06 10:18:08.504560,23,49,8.002473987982597,275,10,6
Mumbai,19.076,72.8777,31,134,6,383,27,15,2026-04-06 10:18:08.505579,34,79,4.76168817333967,352,10,6
Delhi,28.7041,77.1025,118,115,34,110,28,14,2026-04-06 10:18:08.506545,40,41,6.903002325009744,52,10,6
Jammu and Kashmir,34.0837,74.7973,36,58,16,193,30,49,2026-04-06 10:18:08.507936,22,86,4.700606285320925,10,10,6
Hyderabad,17.385,78.4867,107,111,39,115,3,60,2026-04-06 10:18:08.509492,25,78,1.6334503339787438,323,10,6
Bangalore,12.9716,77.5946,73,100,41,367,26,77,2026-04-06 10:18:08.511357,33,54,5.103392831479436,157,10,6
Visakhapatnam,17.6868,83.2185,25,104,44,304,13,19,2026-04-06 11:18:08.504530,40,77,5.869583275309623,114,11,6
Mumbai,19.076,72.8777,67,57,12,253,22,21,2026-04-06 11:18:08.505575,39,55,5.795264994519255,271,11,6
Delhi,28.7041,77.1025,45,145,16,354,21,19,2026-04-06 11:18:08.506540,22,49,5.639548698361137,68,11,6
Jammu and Kashmir,34.0837,74.7973,67,125,22,363,13,12,2026-04-06 11:18:08.507933,39,50,8.330222550277554,175,11,6
Hyderabad,17.385,78.4867,112,66,26,178,25,72,2026-04-06 11:18:08.509483,29,59,8.958021400296687,329,11,6
Bangalore,12.9716,77.5946,114,130,44,373,30,29,2026-04-06 11:18:08.511352,20,78,1.6897076349374114,87,11,6
Visakhapatnam,17.6868,83.2185,20,69,15,377,21,23,2026-04-06 12:18:08.504522,22,40,6.571318112402032,190,12,6
Mumbai,19.076,72.8777,46,101,48,315,4,38,2026-04-06 12:18:08.505572,34,46,7.578058759057495,93,12,6
Delhi,28.7041,77.1025,30,77,16,304,18,25,2026-04-06 12:18:08.506535,37,43,7.184381426515387,74,12,6
Jammu and Kashmir,34.0837,74.7973,64,128,6,257,15,28,2026-04-06 12:18:08.507929,30,83,1.0831448726978592,150,12,6
Hyderabad,17.385,78.4867,47,30,25,285,4,25,2026-04-06 12:18:08.509476,37,56,3.7445168113018,151,12,6
Bangalore,12.9716,77.5946,43,76,12,348,8,15,2026-04-06 12:18:08.511345,40,43,3.3762848316211502,26,12,6
Visakhapatnam,17.6868,83.2185,82,62,49,335,2,70,2026-04-06 13:18:08.504497,26,85,4.339299479649571,46,13,6
Mumbai,19.076,72.8777,48,34,47,376,2,69,2026-04-06 13:18:08.505568,35,65,6.494552612481556,93,13,6
Delhi,28.7041,77.1025,44,139,22,347,16,46,2026-04-06 13:18:08.506531,32,62,8.58504356078748,310,13,6
Jammu and Kashmir,34.0837,74.7973,114,148,16,378,14,39,2026-04-06 13:18:08.507926,20,44,9.716948946769348,106,13,6
Hyderabad,17.385,78.4867,41,73,24,400,5,60,2026-04-06 13:18:08.509470,24,81,4.638768581149643,296,13,6
Bangalore,12.9716,77.5946,81,108,26,301,11,69,2026-04-06 13:18:08.511336,24,46,7.670344568240408,178,13,6
Visakhapatnam,17.6868,83.2185,97,33,5,354,12,36,2026-04-06 14:18:08.504492,26,85,3.019654773191124,341,14,6
Mumbai,19.076,72.8777,68,148,26,225,21,36,2026-04-06 14:18:08.505565,20,47,9.9574260798169,55,14,6
Delhi,28.7041,77.1025,35,116,19,388,3,25,2026-04-06 14:18:08.506527,40,76,8.569537142050224,26,14,6
Jammu and Kashmir,34.0837,74.7973,87,30,7,348,14,71,2026-04-06 14:18:08.507922,27,84,5.170589648292851,104,14,6
Hyderabad,17.385,78.4867,63,58,45,146,4,22,2026-04-06 14:18:08.509464,38,77,1.40385408849784,241,14,6
Bangalore,12.9716,77.5946,40,53,5,231,14,28,2026-04-06 14:18:08.511330,37,69,6.681983669468078,106,14,6
Visakhapatnam,17.6868,83.2185,32,50,28,148,15,37,2026-04-06 15:18:08.504486,40,41,8.607724198297763,142,15,6
Mumbai,19.076,72.8777,67,125,48,325,27,37,2026-04-06 15:18:08.505561,32,76,4.319183443134996,337,15,6
Delhi,28.7041,77.1025,110,102,44,180,26,73,2026-04-06 15:18:08.506523,25,87,7.43128820048242,326,15,6
Jammu and Kashmir,34.0837,74.7973,114,73,13,357,7,68,2026-04-06 15:18:08.507918,29,83,5.215070951013841,179,15,6
Hyderabad,17.385,78.4867,55,102,46,393,15,32,2026-04-06 15:18:08.509459,33,53,4.092601475978223,328,15,6
Bangalore,12.9716,77.5946,96,41,23,353,28,77,2026-04-06 15:18:08.511323,22,64,6.5375133235384695,24,15,6
Visakhapatnam,17.6868,83.2185,91,95,29,281,7,19,2026-04-06 16:18:08.504482,23,87,9.13827640256151,317,16,6
Mumbai,19.076,72.8777,98,52,14,292,2,20,2026-04-06 16:18:08.505557,27,65,2.5741269642085576,59,16,6
Delhi,28.7041,77.1025,64,143,32,369,29,17,2026-04-06 16:18:08.506519,22,68,3.0617956714043384,319,16,6
Jammu and Kashmir,34.0837,74.7973,40,102,47,203,7,75,2026-04-06 16:18:08.507915,31,48,1.5570827157498583,157,16,6
Hyderabad,17.385,78.4867,27,119,50,327,20,79,2026-04-06 16:18:08.509453,26,61,6.805056200625022,297,16,6
Bangalore,12.9716,77.5946,115,131,31,198,15,35,2026-04-06 16:18:08.511316,21,43,5.810923021256138,55,16,6
Visakhapatnam,17.6868,83.2185,46,85,34,148,17,32,2026-04-06 17:18:08.504478,40,83,7.573387019523549,158,17,6
Mumbai,19.076,72.8777,70,32,15,274,27,23,2026-04-06 17:18:08.505551,26,73,9.613749846400973,144,17,6
Delhi,28.7041,77.1025,87,111,23,333,2,19,2026-04-06 17:18:08.506516,40,90,5.356458293667116,258,17,6
Jammu and Kashmir,34.0837,74.7973,84,37,10,120,8,51,2026-04-06 17:18:08.507911,36,61,2.4827708668851285,290,17,6
Hyderabad,17.385,78.4867,80,104,7,102,28,42,2026-04-06 17:18:08.509446,25,47,7.892963443964296,202,17,6
Bangalore,12.9716,77.5946,116,112,47,300,3,37,2026-04-06 17:18:08.511310,34,47,4.950181659220197,24,17,6
Visakhapatnam,17.6868,83.2185,74,134,7,392,27,42,2026-04-06 18:18:08.504474,23,64,1.830110610763636,305,18,6
Mumbai,19.076,72.8777,112,144,8,164,6,52,2026-04-06 18:18:08.505545,35,88,4.865342211617708,168,18,6
Delhi,28.7041,77.1025,53,40,12,311,24,70,2026-04-06 18:18:08.506512,20,47,8.229462456572433,193,18,6
Jammu and Kashmir,34.0837,74.7973,47,143,25,180,16,32,2026-04-06 18:18:08.507908,38,60,1.7465740333545632,224,18,6
Hyderabad,17.385,78.4867,84,49,46,270,29,26,2026-04-06 18:18:08.509430,32,82,7.910912101606335,26,18,6
Bangalore,12.9716,77.5946,59,50,10,343,15,14,2026-04-06 18:18:08.511302,23,80,6.349083018041704,194,18,6
Visakhapatnam,17.6868,83.2185,74,80,20,148,22,22,2026-04-06 19:18:08.504470,34,73,8.954867832464817,63,19,6
Mumbai,19.076,72.8777,63,80,31,240,2,55,2026-04-06 19:18:08.505540,37,41,2.8946051612435943,119,19,6
Delhi,28.7041,77.1025,118,101,39,214,17,36,2026-04-06 19:18:08.506509,21,44,2.9321087066726985,324,19,6
Jammu and Kashmir,34.0837,74.7973,106,64,18,264,17,13,2026-04-06 19:18:08.507903,20,54,1.3152620080108866,95,19,6
Hyderabad,17.385,78.4867,66,46,48,390,29,28,2026-04-06 19:18:08.509409,27,66,2.476135093902288,260,19,6
Bangalore,12.9716,77.5946,57,139,6,302,18,65,2026-04-06 19:18:08.511296,35,72,1.6630933236777374,293,19,6
Visakhapatnam,17.6868,83.2185,22,43,25,396,9,22,2026-04-06 20:18:08.504465,24,71,9.894484635838534,222,20,6
Mumbai,19.076,72.8777,68,43,42,103,9,67,2026-04-06 20:18:08.505534,35,60,3.117148608961162,72,20,6
Delhi,28.7041,77.1025,118,142,22,272,10,15,2026-04-06 20:18:08.506506,26,66,3.924189498795848,70,20,6
Jammu and Kashmir,34.0837,74.7973,38,134,11,159,26,61,2026-04-06 20:18:08.507897,22,48,8.016111717695422,63,20,6
Hyderabad,17.385,78.4867,34,96,45,109,26,56,2026-04-06 20:18:08.509395,35,53,3.4735226936049046,239,20,6
Bangalore,12.9716,77.5946,44,143,30,383,6,17,2026-04-06 20:18:08.511289,39,80,4.125497855938738,286,20,6
Visakhapatnam,17.6868,83.2185,56,54,23,105,6,17,2026-04-06 21:18:08.504461,27,48,5.250572090392511,290,21,6
Mumbai,19.076,72.8777,64,145,42,211,26,62,2026-04-06 21:18:08.505530,39,62,2.4548956408453937,304,21,6
Delhi,28.7041,77.1025,65,67,39,307,10,70,2026-04-06 21:18:08.506502,40,57,7.492464011141116,172,21,6
Jammu and Kashmir,34.0837,74.7973,120,119,10,159,2,46,2026-04-06 21:18:08.507890,33,85,5.2491300529620535,71,21,6
Hyderabad,17.385,78.4867,24,52,5,282,17,17,2026-04-06 21:18:08.509389,33,75,2.3140496760803586,210,21,6
Bangalore,12.9716,77.5946,23,86,33,190,10,11,2026-04-06 21:18:08.511282,25,78,1.5415848760849606,211,21,6
Visakhapatnam,17.6868,83.2185,94,127,18,207,30,65,2026-04-06 22:18:08.504454,36,72,6.093912746805344,60,22,6
Mumbai,19.076,72.8777,76,67,9,301,3,76,2026-04-06 22:18:08.505526,28,84,4.415799392526292,24,22,6
Delhi,28.7041,77.1025,52,104,17,356,29,37,2026-04-06 22:18:08.506499,37,50,3.1318854801970417,5,22,6
Jammu and Kashmir,34.0837,74.7973,54,146,15,197,14,73,2026-04-06 22:18:08.507885,26,82,7.972186940634345,184,22,6
Hyderabad,17.385,78.4867,60,129,17,291,15,15,2026-04-06 22:18:08.509382,31,78,6.639557060324968,89,22,6
Bangalore,12.9716,77.5946,53,116,15,288,11,50,2026-04-06 22:18:08.511275,27,60,1.809901873038807,153,22,6
Visakhapatnam,17.6868,83.2185,39,68,24,133,19,42,2026-04-06 23:18:08.504439,30,57,6.122678643602671,267,23,6
Mumbai,19.076,72.8777,97,44,13,176,19,67,2026-04-06 23:18:08.505522,27,81,9.150406690309136,52,23,6
Delhi,28.7041,77.1025,57,61,50,376,30,55,2026-04-06 23:18:08.506495,26,87,5.131222595834581,171,23,6
Jammu and Kashmir,34.0837,74.7973,83,125,30,223,6,36,2026-04-06 23:18:08.507880,32,77,5.924633170791091,299,23,6
Hyderabad,17.385,78.4867,97,130,13,241,5,60,2026-04-06 23:18:08.509375,38,51,5.992024149637516,199,23,6
Bangalore,12.9716,77.5946,37,60,44,201,24,33,2026-04-06 23:18:08.511268,28,83,9.860304404294798,17,23,6
